"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","biotype"
"ENSG00000274114",4.54914884589808,0.269708387630072,0.363337179604874,0.229218926724802,0.401380062310503,"ALOX15P1","transcribed_unprocessed_pseudogene"
"ENSG00000205424",0.350416501422582,0.188445021728974,0.449586566341034,0.229228258212386,NA,"PCBP3-AS1","lncRNA"
"ENSG00000278492",0.813171566944231,0.19095730640537,0.429148066630181,0.229245576202766,0.401401290262646,"AC006213.5","lncRNA"
"ENSG00000184378",326.969334783357,0.160610411719797,0.142581593907041,0.229267031680972,0.401413421582095,"ACTRT3","protein_coding"
"ENSG00000273399",0.62731736116085,0.17562634610725,0.427155985807705,0.229284554349588,0.40141866601963,"AL159169.3","lncRNA"
"ENSG00000186687",2726.41795324635,-0.123829549373964,0.107268199097463,0.229388335076944,0.401574916044482,"LYRM7","protein_coding"
"ENSG00000242370",1.96121773456453,0.234439290398977,0.420781986999873,0.22947099292505,0.401685884349308,"KCNAB1-AS1","lncRNA"
"ENSG00000130653",34.7471753151885,0.258575548690342,0.290786419211524,0.229480796552482,0.401685884349308,"PNPLA7","protein_coding"
"ENSG00000221878",1.0139528832183,0.173894360627665,0.426150858528877,0.229496182075102,0.401687369550847,"PSG7","protein_coding"
"ENSG00000100227",12860.5303529032,-0.0926118541123889,0.0785544181446644,0.229565347115888,0.401782978940095,"POLDIP3","protein_coding"
"ENSG00000274038",7.4604178038176,0.234457472587765,0.238191957330382,0.229627821263439,0.401866866625584,"AC007014.2","lncRNA"
"ENSG00000075142",9853.72987704411,0.152298433045205,0.136660310820802,0.229671700690119,0.401918203512944,"SRI","protein_coding"
"ENSG00000249816",0.519545820198551,-0.187783592794934,0.437368647033857,0.229675790147516,NA,"LINC00964","lncRNA"
"ENSG00000224721",1.83849267460816,-0.241947548386084,0.415858630571044,0.229733828816248,0.402001466522105,"AC007182.1","lncRNA"
"ENSG00000255494",27.9102932779959,0.165602310049212,0.148734833850636,0.229781094234738,0.402058713012557,"LINC00681","lncRNA"
"ENSG00000133872",14775.8764302215,-0.0987869980511269,0.0843874497202421,0.229807423998056,0.402079322479217,"SARAF","protein_coding"
"ENSG00000213661",0.744290383321794,-0.218444826041058,0.426002788863592,0.230003042078384,0.402396103501957,"AC106806.1","processed_pseudogene"
"ENSG00000116260",9046.22594612036,-0.176911622430915,0.161856979482425,0.230036852739788,0.402404067432335,"QSOX1","protein_coding"
"ENSG00000236833",0.628958436895907,0.176373337172796,0.430390925508579,0.23004613004367,0.402404067432335,"AC024560.1","lncRNA"
"ENSG00000222014",2.60183983389788,-0.265832353482467,0.328313304859184,0.230085488999328,0.402404067432335,"RAB6C","protein_coding"
"ENSG00000235481",1.20159012512244,0.241073635263741,0.41527494871044,0.230087467446412,0.402404067432335,"UBE2R2-AS1","lncRNA"
"ENSG00000275532",17.9062371422685,0.221562871305087,0.218239819320731,0.230090279101237,0.402404067432335,"AC006449.2","lncRNA"
"ENSG00000124575",2.52801962671559,-0.267203441775693,0.36526992962779,0.230097211710315,0.402404067432335,"H1-3","protein_coding"
"ENSG00000116990",33.142359245777,0.18752382546005,0.173512513796918,0.230116995598356,0.402404067432335,"MYCL","protein_coding"
"ENSG00000212283",1.01766323005778,0.236691991176932,0.418547560336133,0.23014673319929,0.402404067432335,"SNORD89","snoRNA"
"ENSG00000226432",1.66972357288446,0.264587010212623,0.379882322384002,0.230147883187817,0.402404067432335,"AC010342.1","processed_pseudogene"
"ENSG00000198945",893.862131233636,0.110088042187878,0.0943707587057275,0.230165225713886,0.402404067432335,"L3MBTL3","protein_coding"
"ENSG00000244380",29.9619863968107,-0.227123192910882,0.227310489086356,0.230167786832949,0.402404067432335,"AC134772.1","lncRNA"
"ENSG00000233028",4.30271894508053,0.261023410320439,0.305125963811936,0.230185183747611,0.402409021720486,"AC006970.1","processed_pseudogene"
"ENSG00000237928",6.07706983730229,0.267767567462342,0.364493910638273,0.230244208452925,0.402486744351947,"NFIA-AS2","lncRNA"
"ENSG00000131042",0.730557048766185,0.146704842097758,0.424529709985732,0.230270381044193,0.402507032452754,"LILRB2","protein_coding"
"ENSG00000113575",19881.4291134905,0.138876398240358,0.130629714229877,0.230368217092116,0.402652576044616,"PPP2CA","protein_coding"
"ENSG00000260126",25.5129133758234,0.175836046930451,0.159694351858171,0.23042641667378,0.402714232819745,"AC136431.1","lncRNA"
"ENSG00000156413",0.685808863313124,-0.168372088922798,0.415012537066843,0.230432640963846,0.402714232819745,"FUT6","protein_coding"
"ENSG00000161594",2.90876131159632,0.267585861031409,0.339191110718833,0.230504348178034,0.402814074680965,"KLHL10","protein_coding"
"ENSG00000272123",1.67015555497472,0.242203109427124,0.410659479257279,0.230527467485885,0.402829000289,"AC008966.2","lncRNA"
"ENSG00000198590",8.19771366851407,0.267698088204628,0.358462945590457,0.230560301786277,0.402860899137372,"C3orf35","lncRNA"
"ENSG00000119280",2139.09754283008,0.133676739956213,0.116358307543565,0.230595215285375,0.402896426731931,"C1orf198","protein_coding"
"ENSG00000133275",5665.54383288949,-0.133966844490582,0.116984621843756,0.230610477862201,0.402897617873568,"CSNK1G2","protein_coding"
"ENSG00000270553",1.06387764684663,0.205221360229851,0.426056499467626,0.230663619838032,0.402939974757006,"AC011921.3","processed_pseudogene"
"ENSG00000259595",7.02711362913007,-0.265131281117959,0.316993408434409,0.230663886823477,0.402939974757006,"AC025043.1","lncRNA"
"ENSG00000135740",88.9308009863906,-0.256492749654727,0.290743821987285,0.230742035451982,0.403051009773637,"SLC9A5","protein_coding"
"ENSG00000114790",1167.86671098251,0.136500918294419,0.119250211523716,0.230781845975185,0.403083922004638,"ARHGEF26","protein_coding"
"ENSG00000151917",85.1590043422978,-0.206819440477526,0.198212359032686,0.230795720773612,0.403083922004638,"BEND6","protein_coding"
"ENSG00000108423",508.564219882031,-0.105037981283257,0.0900572489093411,0.230804640053467,0.403083922004638,"TUBD1","protein_coding"
"ENSG00000198569",0.693698449628227,0.182450698400032,0.427687918902678,0.230857729227714,0.403151158062327,"SLC34A3","protein_coding"
"ENSG00000258565",0.66372370541417,0.197378721673198,0.42300318295479,0.230934351317534,0.403228467542488,"BLZF2P","unprocessed_pseudogene"
"ENSG00000136244",3.54521138966948,-0.26239797851388,0.386293706791655,0.230943443437955,0.403228467542488,"IL6","protein_coding"
"ENSG00000138769",97.4910686619042,-0.167508174400937,0.424185284815689,0.230989473766889,0.403228467542488,"CDKL2","protein_coding"
"ENSG00000105372",41994.126801729,-0.120821586170518,0.0994454868352718,0.231006481695322,0.403228467542488,"RPS19","protein_coding"
"ENSG00000104731",608.966397012068,0.15285749551809,0.135173582900039,0.231008497771136,0.403228467542488,"KLHDC4","protein_coding"
"ENSG00000133393",6670.58021169577,0.133187411490932,0.115998956711334,0.231014890489618,0.403228467542488,"CEP20","protein_coding"
"ENSG00000139436",4773.88918295924,-0.103475184933685,0.0886409333809036,0.231024200613829,0.403228467542488,"GIT2","protein_coding"
"ENSG00000227076",46.9252045072702,-0.245835864720195,0.26407218342771,0.231025273727546,0.403228467542488,"AL158166.1","lncRNA"
"ENSG00000267312",1.8836751854192,-0.266587367118037,0.37511399801903,0.231033334472086,0.403228467542488,"AC015911.4","processed_pseudogene"
"ENSG00000227606",0.343420103444409,0.151860838090943,0.442659606711255,0.231059686841976,NA,"AC005392.1","lncRNA"
"ENSG00000236682",144.702868370929,0.158393048626993,0.141283122557869,0.231092362276367,0.403306016195325,"MAP3K2-DT","lncRNA"
"ENSG00000187823",0.335302140424519,0.155450935293057,0.444482040382794,0.231099900785874,NA,"RTL4","protein_coding"
"ENSG00000279461",3.47198341506016,-0.260416229645872,0.301578186396478,0.231109176341195,0.403309887625357,"AC005480.2","processed_pseudogene"
"ENSG00000227070",3.64779072381003,0.267711201042351,0.332651122734562,0.231215056231291,0.403469178009665,"EPS15-AS1","lncRNA"
"ENSG00000163867",1063.06346950318,0.0920556902512924,0.0783453020426915,0.23134605942358,0.403640269611396,"ZMYM6","protein_coding"
"ENSG00000176978",11191.09638061,0.143040195130539,0.125775401715969,0.231347779885675,0.403640269611396,"DPP7","protein_coding"
"ENSG00000165948",920.356482515155,0.109548250222307,0.0937029286185638,0.231356926393504,0.403640269611396,"IFI27L1","protein_coding"
"ENSG00000227073",0.923387300210779,-0.243540904274905,0.420400763396193,0.231412128626502,0.403711088970737,"SDHDP2","processed_pseudogene"
"ENSG00000148303",103566.5953406,0.152040213837811,0.13474597044471,0.231442207394284,0.403738072898918,"RPL7A","protein_coding"
"ENSG00000225402",1.48894156814014,-0.257831732337657,0.396592060478521,0.231462215107994,0.403747486134972,"AC010878.1","processed_pseudogene"
"ENSG00000089048",2889.03584267896,-0.178812387653614,0.16438986317036,0.231496240846595,0.403778965925742,"ESF1","protein_coding"
"ENSG00000231233",1.35698073364968,0.223999536492645,0.423461807152769,0.231509487447942,0.403778965925742,"CFAP58-DT","lncRNA"
"ENSG00000176401",513.035947620973,0.133483511207079,0.116422953651554,0.231549875671969,0.403823918490775,"EID2B","protein_coding"
"ENSG00000132792",7622.73259534335,-0.0688932323595282,0.0582522248719822,0.231628434539153,0.403935430936314,"CTNNBL1","protein_coding"
"ENSG00000169045",20265.4799133443,-0.113200566359534,0.0947985800755636,0.231656080325989,0.403958147896487,"HNRNPH1","protein_coding"
"ENSG00000213212",0.941257163659111,0.234477183647352,0.417433745922369,0.231699387793644,0.404008170853409,"NCLP1","processed_pseudogene"
"ENSG00000247092",163.052733268703,0.162742040181837,0.146054228375359,0.231786134413236,0.404133926432769,"SNHG10","lncRNA"
"ENSG00000154217",1423.80089548013,0.139032417549415,0.122018124231241,0.231857753074831,0.40423329124637,"PITPNC1","protein_coding"
"ENSG00000169252",7.46134887961998,-0.263464189336089,0.322658872411683,0.231874015613508,0.404236138765454,"ADRB2","protein_coding"
"ENSG00000178950",4278.86578174389,0.149994170146559,0.138557423251992,0.231907543582698,0.404269083608423,"GAK","protein_coding"
"ENSG00000249971",12.1849448846104,-0.218536536182553,0.214725325113243,0.231931253914212,0.404277690860161,"AC104116.1","lncRNA"
"ENSG00000228417",4.55126095382958,-0.255473448314634,0.28863498712264,0.231941742660905,0.404277690860161,"AL360182.2","lncRNA"
"ENSG00000106615",11659.7173398211,0.160761854981182,0.147808369586892,0.231975261532609,0.404310610992118,"RHEB","protein_coding"
"ENSG00000277568",0.658284793811587,-0.204794937698856,0.432224410425488,0.231997121193427,0.404320923049873,"AC011375.1","misc_RNA"
"ENSG00000132639",1.99169239586081,0.224544197703972,0.421441704602573,0.232010442815532,0.404320923049873,"SNAP25","protein_coding"
"ENSG00000233680",0.433939228748839,0.162486732601129,0.43230238185979,0.232071337136965,NA,"HNRNPA1P27","processed_pseudogene"
"ENSG00000260755",2.46669025158128,-0.241760647396399,0.410548828812644,0.232094792824388,0.40444241125834,"AC010542.2","lncRNA"
"ENSG00000177932",92.8399824152512,-0.184265300556894,0.425115138157342,0.232113442177062,0.404449403092229,"ZNF354C","protein_coding"
"ENSG00000249363",4.30265735974662,-0.264615599103561,0.325552278029464,0.232191747765505,0.404539766183004,"AC011411.1","processed_pseudogene"
"ENSG00000277049",1.33924832762161,0.214822967700262,0.424126318458831,0.232194582066533,0.404539766183004,"RNA5SP530","rRNA"
"ENSG00000239991",0.382748127396115,0.166496550837228,0.440450237890287,0.232217094298029,NA,"AC092059.1","lncRNA"
"ENSG00000169925",2049.81342296271,0.140988982974854,0.124028543278713,0.232219545247332,0.404557750096103,"BRD3","protein_coding"
"ENSG00000235194",348.548023658752,0.172628401145761,0.156929501296305,0.232242405611283,0.404563769628021,"PPP1R3E","protein_coding"
"ENSG00000266900",4.24981969127668,0.263897662928439,0.315320295212469,0.232258690882446,0.404563769628021,"AC027514.1","lncRNA"
"ENSG00000279491",5.55100280409008,0.257352792804241,0.296656399662755,0.232266923906301,0.404563769628021,"AP003733.3","TEC"
"ENSG00000138092",4573.90745218611,0.102392268477461,0.0877932476139799,0.232353009717371,0.404688204507431,"CENPO","protein_coding"
"ENSG00000184743",5121.89760053831,-0.217940782583204,0.218121581680922,0.232390995828984,0.404728853948473,"ATL3","protein_coding"
"ENSG00000185896",23910.5435874293,-0.10104950729629,0.0868385927754437,0.232442230006834,0.404752567581751,"LAMP1","protein_coding"
"ENSG00000102898",8406.78500231686,-0.137011522858456,0.119930506272671,0.23244845088372,0.404752567581751,"NUTF2","protein_coding"
"ENSG00000182054",6367.72441984706,-0.120804690610204,0.10275842173587,0.232448555839418,0.404752567581751,"IDH2","protein_coding"
"ENSG00000146830",2168.57583627931,0.258863090739329,0.297250370410048,0.232471612081144,0.404767207626098,"GIGYF1","protein_coding"
"ENSG00000181577",0.54751815178283,0.128436929390846,0.424153509634272,0.23252444692543,0.404833639150909,"C6orf223","lncRNA"
"ENSG00000255629",1.40123373146681,-0.251283783288261,0.407421051728707,0.23253906776937,0.404833639150909,"AC025576.1","lncRNA"
"ENSG00000170954",2.74301854309739,0.240956815219153,0.410489035843235,0.232573243599981,0.404867628498372,"ZNF415","protein_coding"
"ENSG00000204516",2011.86983520535,0.125655739453608,0.109314636380794,0.232613869613768,0.404911937458236,"MICB","protein_coding"
"ENSG00000267978",0.650879986685515,0.162699449116805,0.423116230149657,0.232628004022492,0.404911937458236,"MAGEA9B","protein_coding"
"ENSG00000140990",10449.9738181224,-0.161500485881556,0.13960200226891,0.232657217201983,0.404937278012421,"NDUFB10","protein_coding"
"ENSG00000181101",0.818531682714449,0.209220691399089,0.424363458888137,0.232759703269437,0.405090137982055,"ENTR1P2","processed_pseudogene"
"ENSG00000258982",37.8340188646003,-0.160660440903907,0.144619161583608,0.232778531994328,0.405097392371033,"AL133523.1","lncRNA"
"ENSG00000250613",1.22130736941166,0.251404059938065,0.403927173242512,0.232883490626323,0.405254525661979,"AC110768.2","processed_pseudogene"
"ENSG00000273611",2868.09942539348,0.120548228190952,0.10489249783023,0.2329587288349,0.405335877786849,"ZNHIT3","protein_coding"
"ENSG00000113318",2843.90866752323,-0.0604829316540488,0.0511595885556827,0.232959695641382,0.405335877786849,"MSH3","protein_coding"
"ENSG00000175354",2181.48690237047,0.103961621453417,0.0869743328749737,0.232974247648044,0.405335877786849,"PTPN2","protein_coding"
"ENSG00000267225",1.06555376015037,0.205540359788285,0.424587806590844,0.233006012201096,0.405352523227351,"WDR7-OT1","lncRNA"
"ENSG00000144228",2157.00029842513,-0.0795384616327414,0.0681423452587037,0.233013154275595,0.405352523227351,"SPOPL","protein_coding"
"ENSG00000197102",41996.2588638372,0.167098604494474,0.152598049178586,0.233064025262401,0.405415495502088,"DYNC1H1","protein_coding"
"ENSG00000253606",1.71552050794601,0.258658543640231,0.392728162324803,0.233115946817866,0.40548028720076,"AFG3L2P1","processed_pseudogene"
"ENSG00000239713",2716.06034474158,-0.122494813251474,0.105040132309222,0.233154672405169,0.405522119210653,"APOBEC3G","protein_coding"
"ENSG00000259845",108.007693639987,0.238053631822092,0.248193997359399,0.233392037427297,0.405909414538712,"HERC2P10","unprocessed_pseudogene"
"ENSG00000229543",61.0618650693303,0.263002744482045,0.317412848701114,0.233491996539135,0.406038827940446,"AC010163.1","lncRNA"
"ENSG00000182149",8546.43022634597,-0.0835695955787931,0.0710090034710226,0.233495837289146,0.406038827940446,"IST1","protein_coding"
"ENSG00000146731",45621.4234584268,0.130157222066214,0.113954453335824,0.233612829395216,0.406205705194326,"CCT6A","protein_coding"
"ENSG00000154582",7623.96480474218,-0.137612188154302,0.12165976712972,0.233621202480755,0.406205705194326,"ELOC","protein_coding"
"ENSG00000229249",0.334355972986963,-0.190705884881334,0.465214190244616,0.233673775080259,NA,"LINC00446","lncRNA"
"ENSG00000078018",1276.40049915601,0.121732317895717,0.105908390195709,0.233687882757777,0.406296078547971,"MAP2","protein_coding"
"ENSG00000286920",0.348730691371458,0.184555948933175,0.446753928938953,0.233720426979418,NA,"SMIM40","protein_coding"
"ENSG00000006283",4.77559897779316,0.264863674145287,0.324348345593632,0.233751134596805,0.40638048012954,"CACNA1G","protein_coding"
"ENSG00000257851",7.50792615225273,-0.231314193400688,0.238241726054434,0.233795993100358,0.406432895964083,"HNRNPA3P10","processed_pseudogene"
"ENSG00000229848",2.70034026507696,-0.265044622416432,0.339920535276345,0.233852724404949,0.406505943681275,"AC139149.1","lncRNA"
"ENSG00000200913",9.04813948264301,-0.264616002088335,0.333617964629593,0.233879782934134,0.406527405298861,"SNORD46","snoRNA"
"ENSG00000284846",0.432497769673515,0.11789060634862,0.427529071567133,0.233913924374969,NA,"AL355981.1","lncRNA"
"ENSG00000169951",761.755107114814,0.0747885972811484,0.0636328177427207,0.234008843757969,0.406726152391508,"ZNF764","protein_coding"
"ENSG00000120251",0.465280967532925,0.150388519392077,0.429635768055524,0.234065970079028,NA,"GRIA2","protein_coding"
"ENSG00000179455",1140.40863401129,0.18799750490304,0.17443578444297,0.234070163385398,0.406807142252049,"MKRN3","protein_coding"
"ENSG00000137168",5560.92643163491,-0.157670220013408,0.138320758218439,0.234134224292518,0.406876639060945,"PPIL1","protein_coding"
"ENSG00000053372",11623.1526345017,-0.106966385563451,0.0914864032654886,0.234139600380287,0.406876639060945,"MRTO4","protein_coding"
"ENSG00000186364",119.028599635787,0.169840714914308,0.154703876112998,0.234252694224601,0.407047569287773,"NUDT17","protein_coding"
"ENSG00000259577",12.8145332425284,0.23693569326103,0.247037795855,0.23426826947325,0.407049036162036,"CERNA1","lncRNA"
"ENSG00000256553",0.315049722219509,0.182055126230322,0.451758544648133,0.234344896035678,NA,"TRAV1-2","TR_V_gene"
"ENSG00000286001",27.6365469620399,0.225903607024793,0.226985522762424,0.234362645982009,0.407187414095502,"AC021087.5","protein_coding"
"ENSG00000237263",0.579847450487503,-0.18963995809306,0.431960334206842,0.234405270078009,0.407235864369415,"MAPK6P3","processed_pseudogene"
"ENSG00000251179",0.518022328499921,0.135496606760709,0.426545273687863,0.234495823637573,NA,"TMEM92-AS1","lncRNA"
"ENSG00000136436",4804.67232026307,0.0921579441453558,0.0790111102054499,0.234528246456812,0.40739575363733,"CALCOCO2","protein_coding"
"ENSG00000248699",1.83638892607362,-0.264605295612983,0.363910144191945,0.234537298855734,0.40739575363733,"AC114964.1","processed_pseudogene"
"ENSG00000270987",4.76333790530321,-0.247874144309702,0.271238743736112,0.23454153332595,0.40739575363733,"AL133338.2","processed_pseudogene"
"ENSG00000266777",7.90951231452871,0.247460999268165,0.404590118031677,0.234738690468878,0.407712583759886,"SH3GL1P1","transcribed_processed_pseudogene"
"ENSG00000138095",23392.2769296957,0.057928471587562,0.0483442904236401,0.234780505970977,0.407759581457576,"LRPPRC","protein_coding"
"ENSG00000231841",8.27991667582028,-0.217834810325506,0.2154318011831,0.234833513074607,0.407826009256335,"FAM192BP","processed_pseudogene"
"ENSG00000197692",0.433572131347505,-0.201405181078099,0.448035404685695,0.234876725628247,NA,"CBX3P7","processed_pseudogene"
"ENSG00000138246",8905.99210003915,-0.166728550823009,0.147222915761645,0.234894321168879,0.407874922912823,"DNAJC13","protein_coding"
"ENSG00000228789",13.4311147721805,-0.205962770819535,0.42359474561406,0.234896196669038,0.407874922912823,"HCG22","transcribed_unitary_pseudogene"
"ENSG00000166960",3.44541957940984,0.25464376155608,0.394607152548435,0.234905961321463,0.407874922912823,"CCDC178","protein_coding"
"ENSG00000011132",1405.25549512045,0.116608328552125,0.101434022913853,0.23504246863564,0.408086301812127,"APBA3","protein_coding"
"ENSG00000265916",1.59363177325253,0.238549192705617,0.41004572099556,0.235058449452165,0.408088406337159,"AC015818.5","processed_pseudogene"
"ENSG00000242588",11.8266299052355,0.247017486570437,0.404590904122894,0.235079260341844,0.408098895631452,"AC108010.1","lncRNA"
"ENSG00000255585",4.73128071207726,-0.25625804720329,0.296361209359941,0.235095514285225,0.40810147322084,"AL590627.1","transcribed_processed_pseudogene"
"ENSG00000248551",0.364314712036581,0.173458706157713,0.439922300237874,0.235167523579639,NA,"AC095050.1","lncRNA"
"ENSG00000214285",0.414777119358989,0.168973280705836,0.432746539499346,0.235177973369949,NA,"NPS","protein_coding"
"ENSG00000227331",6.86479891343955,0.261928643815321,0.328705918252496,0.235186929286425,0.408234514105313,"RPL7AP22","processed_pseudogene"
"ENSG00000185231",0.415755177008087,0.13448394488106,0.431136869605356,0.23519698958469,NA,"MC2R","protein_coding"
"ENSG00000254554",1.74282111891649,0.18901027938813,0.425623176065671,0.235225289780787,0.408275452714993,"AC080023.1","lncRNA"
"ENSG00000232623",0.812149998495164,0.165447997806162,0.422114486904056,0.235274701219378,0.408324449983361,"MRAP-AS1","lncRNA"
"ENSG00000142188",3059.20733210134,0.126084776692099,0.110449261951614,0.23528307370567,0.408324449983361,"TMEM50B","protein_coding"
"ENSG00000048342",957.540298906583,-0.126589803107742,0.111266269428031,0.235342800633957,0.408402453502324,"CC2D2A","protein_coding"
"ENSG00000264116",0.735147489482689,0.199876945640715,0.426396644559932,0.235463729292267,0.408586647061287,"AC116003.1","lncRNA"
"ENSG00000270781",1.00955283162979,0.190825119225623,0.424351413577334,0.235512264705057,0.408645205546633,"AC091133.6","processed_pseudogene"
"ENSG00000125430",71.2432448782463,0.244589439054573,0.264178336832002,0.235542576347957,0.40867213799113,"HS3ST3B1","protein_coding"
"ENSG00000165269",0.552704856451176,0.142253910980306,0.424955716587207,0.23558049941093,0.408712272224701,"AQP7","protein_coding"
"ENSG00000197245",0.351708720753764,0.180331688313793,0.443817394150878,0.235605915576446,NA,"FAM110D","protein_coding"
"ENSG00000058272",2359.07505926854,-0.141227588784558,0.125670002733315,0.2356517517565,0.408810221279232,"PPP1R12A","protein_coding"
"ENSG00000250072",74.5692583952808,0.205536078193054,0.198635761557989,0.235702809350302,0.408873126245688,"SH3TC2-DT","lncRNA"
"ENSG00000150394",0.662364228379525,0.154628892236287,0.417529223289963,0.235752926013959,0.408934391187552,"CDH8","protein_coding"
"ENSG00000248817",0.367540052656054,0.170184530185951,0.437825306743037,0.235923826676432,NA,"PMPCAP1","processed_pseudogene"
"ENSG00000169228",176.022413653242,0.170246826732628,0.155828786305663,0.235929304074561,0.409214646298931,"RAB24","protein_coding"
"ENSG00000256007",5.68040525757975,-0.252179914572598,0.284415353584268,0.23595293919912,0.409229953298398,"ARAP1-AS1","lncRNA"
"ENSG00000257735",1.56725015717736,0.221978459951081,0.420817959334389,0.236087085449795,0.409434292526622,"AC090115.1","lncRNA"
"ENSG00000258373",0.563337079054825,0.194152992931043,0.423498297762769,0.236100391470729,0.409434292526622,"SLC25A3P2","processed_pseudogene"
"ENSG00000167232",332.325810295969,-0.223105701902707,0.416677158893708,0.236157223636461,0.409507148008954,"ZNF91","protein_coding"
"ENSG00000234492",48.1809672191669,0.157777363766967,0.14246445289431,0.236197139832844,0.409550663143897,"RPL34-DT","lncRNA"
"ENSG00000258819",2.15474961559964,1.90128926009824,0.639127399805869,0.236213617247232,0.409553534026198,"LINC02289","lncRNA"
"ENSG00000142102",75.9942364578768,0.260141813559831,0.311818152831278,0.23623152160762,0.409558878470433,"PGGHG","protein_coding"
"ENSG00000145740",12392.7800682698,0.125382868104785,0.109785223060946,0.236250530605404,0.409566137253814,"SLC30A5","protein_coding"
"ENSG00000276576",0.482178650686066,-0.207700377174433,0.439973628336256,0.236419081732824,NA,"MRPL30P1","processed_pseudogene"
"ENSG00000213380",494.212630727679,-0.103751151967109,0.0899829360061407,0.236444229939186,0.409876220933475,"COG8","protein_coding"
"ENSG00000160588",364.837699661318,-0.192668549528855,0.183343758295376,0.236551877210898,0.410037103763348,"MPZL3","protein_coding"
"ENSG00000077327",2.98324188726308,-0.260489673147142,0.368407154324483,0.236599939180508,0.410093618914453,"SPAG6","protein_coding"
"ENSG00000234354",3.03117501896495,0.263056159517898,0.356163779719853,0.23661416351886,0.410093618914453,"RPS26P47","processed_pseudogene"
"ENSG00000169562",40945.1288738432,0.104400073165647,0.0905446415051465,0.236661520744836,0.410149971225621,"GJB1","protein_coding"
"ENSG00000137207",9049.09204470491,0.0648208344267634,0.062149286511417,0.236709193685913,0.410206863589159,"YIPF3","protein_coding"
"ENSG00000212994",2.47296295385402,0.263491523837113,0.356901438920224,0.236731406610873,0.410214779609172,"RPS26P6","processed_pseudogene"
"ENSG00000261840",47.5356999490619,-0.155729849578913,0.140932656022469,0.236745615394869,0.410214779609172,"AC093249.6","lncRNA"
"ENSG00000257114",10.1643124587527,0.246415591163697,0.270365958939787,0.236758298538183,0.410214779609172,"LINC02450","lncRNA"
"ENSG00000077063",869.366696046271,-0.174293434158577,0.161281337611547,0.236840887469409,0.410332146376243,"CTTNBP2","protein_coding"
"ENSG00000181896",503.106522078598,-0.152732195391476,0.137773871355554,0.236887778232486,0.410387654427589,"ZNF101","protein_coding"
"ENSG00000126814",1683.49272907356,0.10421514764791,0.0903706368737867,0.236920068744762,0.410417863428955,"TRMT5","protein_coding"
"ENSG00000211645",3.30778050765913,0.26434989589254,0.342210703614574,0.236962851789563,0.41046164265785,"IGLV1-50","IG_V_gene"
"ENSG00000220205",1396.94260258821,0.158123239050138,0.143090461455888,0.236975050134651,0.41046164265785,"VAMP2","protein_coding"
"ENSG00000225898",0.391525770901403,0.158849489750947,0.435616896283204,0.237008330002983,NA,"AC002075.1","processed_pseudogene"
"ENSG00000143199",1.78733664539014,0.217809651357703,0.421035001095983,0.237069480945455,0.4105994670606,"ADCY10","protein_coding"
"ENSG00000129103",34732.5220966428,-0.113375467955407,0.0990242542734474,0.237109607287245,0.410641852431299,"SUMF2","protein_coding"
"ENSG00000138326",31200.2005534945,-0.120420925500547,0.107686847269921,0.237123675354437,0.410641852431299,"RPS24","protein_coding"
"ENSG00000144677",4948.29297827478,-0.078151249579066,0.0671762916430271,0.237145971682931,0.410644607675772,"CTDSPL","protein_coding"
"ENSG00000151247",4967.76613114085,0.119943142351997,0.105494987435827,0.237154988755427,0.410644607675772,"EIF4E","protein_coding"
"ENSG00000286918",0.465838011981787,0.170181652216541,0.429263917724522,0.237312562383618,NA,"AL035411.3","lncRNA"
"ENSG00000261168",0.645212270808764,0.167336043159351,0.428341784565824,0.237332172471821,0.410912449689413,"AL592424.1","lncRNA"
"ENSG00000137221",2281.91129389585,0.122653833297411,0.108164883083615,0.237339414340005,0.410912449689413,"TJAP1","protein_coding"
"ENSG00000250290",2.72237228910905,-0.260456269364871,0.375423651078074,0.237371694430662,0.410942588842055,"NCAPGP1","processed_pseudogene"
"ENSG00000079313",2940.76204438564,0.182640005122158,0.168787398874828,0.237422253123891,0.411004366515435,"REXO1","protein_coding"
"ENSG00000257322",2.02892073389691,0.254265347163678,0.389666609300344,0.237446414200923,0.411020442097344,"AC138123.1","lncRNA"
"ENSG00000276831",0.348363855404606,0.180654853468334,0.444004619128582,0.237553163629883,NA,"AC020922.4","lncRNA"
"ENSG00000181355",58.6396020573807,0.147391568073499,0.13196463973509,0.237646449750261,0.411340935824305,"OFCC1","transcribed_unitary_pseudogene"
"ENSG00000175550",9280.32078159145,-0.136994446068318,0.123073622153377,0.237686155252936,0.411367278471036,"DRAP1","protein_coding"
"ENSG00000248238",2.23921224233047,-0.208396170638083,0.422786804425635,0.237691443546199,0.411367278471036,"LINC02438","lncRNA"
"ENSG00000166068",13471.1354946977,-0.122693355116969,0.105910489006436,0.237707195720236,0.411368775107506,"SPRED1","protein_coding"
"ENSG00000105251",0.73264453450244,0.1679146881134,0.424393668851458,0.23778849226205,0.411458092691536,"SHD","protein_coding"
"ENSG00000261243",2.62456256661174,-0.261828326986603,0.366544456879582,0.237788588672233,0.411458092691536,"AC022165.1","lncRNA"
"ENSG00000227890",0.556810641776282,-0.205634568112816,0.432291996278565,0.23785344112614,0.41154453883516,"PSMA2P3","processed_pseudogene"
